nid,iso3,year_start,w_source_drink,sdg,jmp
243564,PRY,2013,pozo artesiano vecino,well_cw,well_cw
243564,PRY,2013,pozo excavado protegido (brocal y tapa) cañería dentro de la vivienda,well_imp,well_imp
243564,PRY,2013,"pozo excavado protegido (brocal y tapa) cañería fuera de vivienda, pero dentro del patio",well_imp,well_imp
243564,PRY,2013,pozo excavado protegido (brocal y tapa) otros medios,well_imp,well_imp
243564,PRY,2013,pozo excavado protegido (brocal y tapa) pozo dentro del terreno,well_imp,well_imp
243564,PRY,2013,pozo excavado protegido (brocal y tapa) vecino,well_imp,well_imp
243564,PRY,2013,pozo excavado sin protección (sin brocal ni tapa) cañería dentro de la vivienda,well_unimp,well_unimp
243564,PRY,2013,"pozo excavado sin protección (sin brocal ni tapa) cañería fuera de vivienda, pero dentro del patio",well_unimp,well_unimp
243564,PRY,2013,pozo excavado sin protección (sin brocal ni tapa) pozo dentro del terreno,well_unimp,well_unimp
243564,PRY,2013,pozo excavado sin protección (sin brocal ni tapa) vecino,well_unimp,well_unimp
243564,PRY,2013,red comunitaria canilla pública,piped_imp,basic
243564,PRY,2013,red comunitaria cañería dentro de la vivienda,piped,basic
243564,PRY,2013,"red comunitaria cañería fuera de vivienda, pero dentro del patio",piped,basic
243564,PRY,2013,red comunitaria vecino,piped_imp,basic
243564,PRY,2013,red o prestador privado canilla pública,piped_imp,basic
243564,PRY,2013,red o prestador privado cañería dentro de la vivienda,piped,basic
243564,PRY,2013,"red o prestador privado cañería fuera de vivienda, pero dentro del patio",piped,basic
243564,PRY,2013,red o prestador privado vecino,piped_imp,basic
243564,PRY,2013,senasa o junta de saneamiento canilla pública,piped_imp,basic
243564,PRY,2013,senasa o junta de saneamiento cañería dentro de la vivienda,piped,basic
243564,PRY,2013,"senasa o junta de saneamiento cañería fuera de vivienda, pero dentro del patio",piped,basic
243564,PRY,2013,senasa o junta de saneamiento vecino,piped_imp,basic
243566,PRY,2014,agua de lluvia cañería dentro de la vivienda,imp,basic
243566,PRY,2014,agua de lluvia otros medios,imp,basic
243566,PRY,2014,agua embotellada agua embotellada,bottled,basic
243566,PRY,2014,"agua superficial(río,represa,lago,estanque,arroyo,canales) cañería dentro de la vivienda",surface,surface
243566,PRY,2014,"agua superficial(río,represa,lago,estanque,arroyo,canales) cañería fuera de vivienda pero dentro del patio",surface,surface
243566,PRY,2014,"agua superficial(río,represa,lago,estanque,arroyo,canales) otros medios",surface,surface
243566,PRY,2014,aguatero aguatero,imp,basic
243566,PRY,2014,essap (ex-corposana) canilla pública,piped_imp,basic
243566,PRY,2014,essap (ex-corposana) cañería dentro de la vivienda,piped,basic
243566,PRY,2014,essap (ex-corposana) cañería fuera de vivienda pero dentro del patio,piped,basic
243566,PRY,2014,essap (ex-corposana) vecino,piped_imp,basic
243566,PRY,2014,manantial protegido cañería dentro de la vivienda,spring_imp,spring_imp
243566,PRY,2014,manantial protegido cañería fuera de vivienda pero dentro del patio,spring_imp,spring_imp
243566,PRY,2014,manantial protegido otros medios,spring_imp,spring_imp
243566,PRY,2014,manantial sin protección cañería fuera de vivienda pero dentro del patio,spring_unimp,spring_unimp
243566,PRY,2014,manantial sin protección otros medios,spring_unimp,spring_unimp
243566,PRY,2014,pozo artesiano canilla pública,well_cw,well_cw
243566,PRY,2014,pozo artesiano cañería dentro de la vivienda,well_cw,well_cw
243566,PRY,2014,pozo artesiano cañería fuera de vivienda pero dentro del patio,well_cw,well_cw
243566,PRY,2014,pozo artesiano otros medios,well_cw,well_cw
243566,PRY,2014,pozo artesiano pozo dentro del terreno,well_cw,well_cw
243566,PRY,2014,pozo artesiano vecino,well_cw,well_cw
243566,PRY,2014,pozo excavado protegido (brocal y tapa) cañería dentro de la vivienda,well_imp,well_imp
243566,PRY,2014,pozo excavado protegido (brocal y tapa) cañería fuera de vivienda pero dentro del patio,well_imp,well_imp
243566,PRY,2014,pozo excavado protegido (brocal y tapa) pozo dentro del terreno,well_imp,well_imp
243566,PRY,2014,pozo excavado protegido (brocal y tapa) vecino,well_imp,well_imp
243566,PRY,2014,pozo excavado sin protección (sin brocal ni tapa) cañería dentro de la vivienda,well_unimp,well_unimp
243566,PRY,2014,pozo excavado sin protección (sin brocal ni tapa) cañería fuera de vivienda pero dentro del patio,well_unimp,well_unimp
243566,PRY,2014,pozo excavado sin protección (sin brocal ni tapa) pozo dentro del terreno,well_unimp,well_unimp
243566,PRY,2014,pozo excavado sin protección (sin brocal ni tapa) vecino,well_unimp,well_unimp
243566,PRY,2014,red comunitaria cañería dentro de la vivienda,piped,basic
243566,PRY,2014,red comunitaria cañería fuera de vivienda pero dentro del patio,piped,basic
243566,PRY,2014,red comunitaria otros medios,piped_cw,basic
243566,PRY,2014,red comunitaria vecino,piped_imp,basic
243566,PRY,2014,red o prestador privado cañería dentro de la vivienda,piped,basic
243566,PRY,2014,red o prestador privado cañería fuera de vivienda pero dentro del patio,piped,basic
243566,PRY,2014,red o prestador privado otros medios,piped_cw,basic
243566,PRY,2014,red o prestador privado vecino,piped_imp,basic
243566,PRY,2014,senasa o junta de saneamiento canilla pública,piped_imp,basic
243566,PRY,2014,senasa o junta de saneamiento cañería dentro de la vivienda,piped,basic
243566,PRY,2014,senasa o junta de saneamiento cañería fuera de vivienda pero dentro del patio,piped,basic
243566,PRY,2014,senasa o junta de saneamiento vecino,piped_imp,basic
244455,CMR,2014,autre,,
244455,CMR,2014,camion-citerne,imp,basic
244455,CMR,2014,charrette avec petite citerne / tonneau,imp,basic
244455,CMR,2014,eau de pluie,imp,basic
244455,CMR,2014,"eau de surface (rivière, fleuve, barrage, lac, mare, canal, canal d'irrigation)",surface,surface
244455,CMR,2014,eau en bouteille,bottled,basic
244455,CMR,2014,eau en sachet,bottled,basic
244455,CMR,2014,puits non protégé,well_unimp,well_unimp
244455,CMR,2014,puits protégé,well_imp,well_imp
244455,CMR,2014,"puits à pompe, forage",imp,basic
244455,CMR,2014,"robinet dans la concession, cour ou parcelle",piped,basic
244455,CMR,2014,robinet dans le logement,piped,basic
244455,CMR,2014,robinet du voisin,piped_imp,basic
244455,CMR,2014,robinet public / borne fontaine,piped_imp,basic
244455,CMR,2014,source non protégée,spring_unimp,spring_unimp
244455,CMR,2014,source protégée,spring_imp,spring_imp
244465,YEM,2015,bottled water,bottled,basic
244465,YEM,2015,house connected piped water,piped,basic
244465,YEM,2015,house connected yard piped water,piped,basic
244465,YEM,2015,other,,
244465,YEM,2015,"unprotected surface water (wadi, springs, etc.)",surface,surface
244465,YEM,2015,water from covered rainwater harvesting tank,imp,basic
244465,YEM,2015,water from protected open well,well_imp,well_imp
244465,YEM,2015,water from protected spring,spring_imp,spring_imp
244465,YEM,2015,water from uncovered rainwater harvesting tank,unimp,basic
244465,YEM,2015,water from unprotected open well,well_unimp,well_unimp
244465,YEM,2015,water tanker,imp,basic
244467,YEM,2015,bottled water,bottled,basic
244467,YEM,2015,house connected piped water,piped,basic
244467,YEM,2015,house connected yard piped water,piped,basic
244467,YEM,2015,other,,
244467,YEM,2015,"unprotected surface water (wadi, springs, etc.)",surface,surface
244467,YEM,2015,water from protected open well,well_imp,well_imp
244467,YEM,2015,water from protected spring,spring_imp,spring_imp
244467,YEM,2015,water from unprotected open well,well_unimp,well_unimp
244467,YEM,2015,water tanker,imp,basic
244480,YEM,2014,bottle water,bottled,basic
244480,YEM,2014,piped water,piped_cw,basic
244480,YEM,2014,protected spring,spring_imp,spring_imp
244480,YEM,2014,protected well,well_imp,well_imp
244480,YEM,2014,public tap,piped_imp,basic
244480,YEM,2014,rain water,imp,basic
244480,YEM,2014,"river, creek, lake, canal",surface,surface
244480,YEM,2014,tube well/borehole,imp,basic
244480,YEM,2014,unprotected spring water,spring_unimp,spring_unimp
244480,YEM,2014,water tanker/drum on carts,imp,basic
246145,YEM,2012,bottled water,bottled,basic
246145,YEM,2012,house connected piped water,piped,basic
246145,YEM,2012,house connected yard piped water,piped,basic
246145,YEM,2012,other,,
246145,YEM,2012,"unprotected surface water (wadi, springs, etc.)",surface,surface
246145,YEM,2012,water from covered rainwater harvesting tank,imp,basic
246145,YEM,2012,water from protected open well,well_imp,well_imp
246145,YEM,2012,water from protected spring,spring_imp,spring_imp
246145,YEM,2012,water from uncovered rainwater harvesting tank,unimp,basic
246145,YEM,2012,water from unprotected open well,well_unimp,well_unimp
246145,YEM,2012,water tanker,imp,basic
246209,YEM,2013,house connected piped water,piped,basic
246209,YEM,2013,house connected yard piped water,piped,basic
246209,YEM,2013,other,,
246209,YEM,2013,"unprotected surface water (wadi, springs, etc.)",surface,surface
246209,YEM,2013,water from covered rainwater harvesting tank,imp,basic
246209,YEM,2013,water from protected open well,well_imp,well_imp
246209,YEM,2013,water from protected spring,spring_imp,spring_imp
246209,YEM,2013,water from unprotected open well,well_unimp,well_unimp
246209,YEM,2013,water tanker,imp,basic
246249,YEM,2012,bottled water,bottled,basic
246249,YEM,2012,house connected piped water,piped,basic
246249,YEM,2012,house connected yard piped water,piped,basic
246249,YEM,2012,other,,
246249,YEM,2012,"unprotected surface water (wadi, springs, etc.)",surface,surface
246249,YEM,2012,water from covered rainwater harvesting tank,imp,basic
246249,YEM,2012,water from protected open well,well_imp,well_imp
246249,YEM,2012,water from protected spring,spring_imp,spring_imp
246249,YEM,2012,water from uncovered rainwater harvesting tank,unimp,basic
246249,YEM,2012,water from unprotected open well,well_unimp,well_unimp
246249,YEM,2012,water tanker,imp,basic
248224,MLI,2015,autre,,
248224,MLI,2015,charrette avec petite citerne / tonneau,imp,basic
248224,MLI,2015,eau de pluie,imp,basic
248224,MLI,2015,"eau de surface (rivière, fleuve, barrage, lac, mare, canal, canal d'irrigation)",surface,surface
248224,MLI,2015,eau en bouteille,bottled,basic
248224,MLI,2015,puits non protégé,well_unimp,well_unimp
248224,MLI,2015,puits protégé,well_imp,well_imp
248224,MLI,2015,puits à pompe ou forage,imp,basic
248224,MLI,2015,"robinet dans concession, cour ou parcelle",piped,basic
248224,MLI,2015,robinet dans le logement,piped,basic
248224,MLI,2015,robinet du voisin,piped_imp,basic
248224,MLI,2015,robinet public / borne fontaine,piped_imp,basic
248224,MLI,2015,source non protégée,spring_unimp,spring_unimp
248224,MLI,2015,source protégée,spring_imp,spring_imp
249499,YEM,2012,bottled water,bottled,basic
249499,YEM,2012,cart with small tank/drum,imp,basic
249499,YEM,2012,jerry can filtered water (e.g. kowther),bottled,basic
249499,YEM,2012,no response,,
249499,YEM,2012,other,,
249499,YEM,2012,piped water inside the compound,piped,basic
249499,YEM,2012,piped water inside the dwelling,piped,basic
249499,YEM,2012,protected dugwell,well_imp,well_imp
249499,YEM,2012,protected spring,spring_imp,spring_imp
249499,YEM,2012,public tap or standpipe outside the compound,piped_imp,basic
249499,YEM,2012,rainwater harvesting/cistern,imp,basic
249499,YEM,2012,"surface water (wadi, river, stream, lake, pond etc)",surface,surface
249499,YEM,2012,tanker-truck,imp,basic
249499,YEM,2012,tubewell or borehole connected with pipes,imp,basic
249499,YEM,2012,unprotected dugwell,well_unimp,well_unimp
249499,YEM,2012,unprotected spring,spring_unimp,spring_unimp
256176,ETH,2015,-198,,
256176,ETH,2015,1. piped_indoor,piped,basic
256176,ETH,2015,10. tanker,imp,basic
256176,ETH,2015,11. cart,imp,basic
256176,ETH,2015,12. surface_water,surface,surface
256176,ETH,2015,13. bottled,bottled,basic
256176,ETH,2015,14. sachet,bottled,basic
256176,ETH,2015,2. piped_yard,piped,basic
256176,ETH,2015,3. piped_public,piped_imp,basic
256176,ETH,2015,4. tubewell,imp,basic
256176,ETH,2015,5. protected_dug_well,well_imp,well_imp
256176,ETH,2015,6. unprotected_dug_well,well_unimp,well_unimp
256176,ETH,2015,7. protected_spring,spring_imp,spring_imp
256176,ETH,2015,8. unprotected_spring,spring_unimp,spring_unimp
256176,ETH,2015,9. rainwater,imp,basic
256177,NER,2015,bottled,bottled,basic
256177,NER,2015,cart,imp,basic
256177,NER,2015,piped_indoor,piped,basic
256177,NER,2015,piped_public,piped_imp,basic
256177,NER,2015,piped_yard,piped,basic
256177,NER,2015,protected_dug_well,well_imp,well_imp
256177,NER,2015,protected_spring,spring_imp,spring_imp
256177,NER,2015,sachet,bottled,basic
256177,NER,2015,surface_water,surface,surface
256177,NER,2015,tubewell,imp,basic
256177,NER,2015,unprotected_dug_well,well_unimp,well_unimp
256200,UGA,2015,1. piped_indoor,piped,basic
256200,UGA,2015,10. tanker,imp,basic
256200,UGA,2015,11. cart,imp,basic
256200,UGA,2015,12. surface_water,surface,surface
256200,UGA,2015,13. bottled,bottled,basic
256200,UGA,2015,14. sachet,bottled,basic
256200,UGA,2015,2. piped_yard,piped,basic
256200,UGA,2015,3. piped_public,piped_imp,basic
256200,UGA,2015,4. tubewell,imp,basic
256200,UGA,2015,5. protected_dug_well,well_imp,well_imp
256200,UGA,2015,6. unprotected_dug_well,well_unimp,well_unimp
256200,UGA,2015,7. protected_spring,spring_imp,spring_imp
256200,UGA,2015,8. unprotected_spring,spring_unimp,spring_unimp
256200,UGA,2015,9. rainwater,imp,basic
256241,GHA,2014,1. piped water: into dwelling/indoor,piped,basic
256241,GHA,2014,10. tanker truck,imp,basic
256241,GHA,2014,12. surface water (river/dam/lake/pond/stream/canal/irrigation channel),surface,surface
256241,GHA,2014,13. bottled water,bottled,basic
256241,GHA,2014,14. sachet water,bottled,basic
256241,GHA,2014,2. piped water: to yard/plot,piped,basic
256241,GHA,2014,3. piped water: public tap/standpipe,piped_imp,basic
256241,GHA,2014,4. tube well or borehole,imp,basic
256241,GHA,2014,5. dug well: protected well,well_imp,well_imp
256241,GHA,2014,6. dug well: unprotected well,well_unimp,well_unimp
256241,GHA,2014,7. water from spring: protected spring,spring_imp,spring_imp
256241,GHA,2014,8. water from spring: unprotected spring,spring_unimp,spring_unimp
256241,GHA,2014,9. rainwater,imp,basic
256262,NGA,2014,-198,,
256262,NGA,2014,1. piped_indoor,piped,basic
256262,NGA,2014,10. tanker,imp,basic
256262,NGA,2014,11. cart,imp,basic
256262,NGA,2014,13. bottled,bottled,basic
256262,NGA,2014,14. sachet,bottled,basic
256262,NGA,2014,2. piped_yard,piped,basic
256262,NGA,2014,3. piped_public,piped_imp,basic
256262,NGA,2014,4. tubewell,imp,basic
256262,NGA,2014,5. protected_dug_well,well_imp,well_imp
256262,NGA,2014,9. rainwater,imp,basic
256263,NGA,2014,-198,,
256263,NGA,2014,1. piped_indoor,piped,basic
256263,NGA,2014,10. tanker,imp,basic
256263,NGA,2014,11. cart,imp,basic
256263,NGA,2014,12. surface_water,surface,surface
256263,NGA,2014,13. bottled,bottled,basic
256263,NGA,2014,14. sachet,bottled,basic
256263,NGA,2014,2. piped_yard,piped,basic
256263,NGA,2014,3. piped_public,piped_imp,basic
256263,NGA,2014,4. tubewell,imp,basic
256263,NGA,2014,5. protected_dug_well,well_imp,well_imp
256263,NGA,2014,6. unprotected_dug_well,well_unimp,well_unimp
256263,NGA,2014,7. protected_spring,spring_imp,spring_imp
256263,NGA,2014,8. unprotected_spring,spring_unimp,spring_unimp
256263,NGA,2014,9. rainwater,imp,basic
256267,NGA,2015,-198,,
256267,NGA,2015,1. piped_indoor,piped,basic
256267,NGA,2015,10. tanker,imp,basic
256267,NGA,2015,11. cart,imp,basic
256267,NGA,2015,13. bottled,bottled,basic
256267,NGA,2015,14. sachet,bottled,basic
256267,NGA,2015,2. piped_yard,piped,basic
256267,NGA,2015,3. piped_public,piped_imp,basic
256267,NGA,2015,4. tubewell,imp,basic
256267,NGA,2015,5. protected_dug_well,well_imp,well_imp
256267,NGA,2015,6. unprotected_dug_well,well_unimp,well_unimp
256267,NGA,2015,9. rainwater,imp,basic
256268,NGA_25336,2015,1. piped_indoor,piped,basic
256268,NGA_25336,2015,11. cart,imp,basic
256268,NGA_25336,2015,12. surface_water,surface,surface
256268,NGA_25336,2015,13. bottled,bottled,basic
256268,NGA_25336,2015,14. sachet,bottled,basic
256268,NGA_25336,2015,2. piped_yard,piped,basic
256268,NGA_25336,2015,3. piped_public,piped_imp,basic
256268,NGA_25336,2015,4. tubewell,imp,basic
256268,NGA_25336,2015,5. protected_dug_well,well_imp,well_imp
256268,NGA_25336,2015,6. unprotected_dug_well,well_unimp,well_unimp
256268,NGA_25336,2015,7. protected_spring,spring_imp,spring_imp
256268,NGA_25336,2015,8. unprotected_spring,spring_unimp,spring_unimp
256268,NGA_25336,2015,9. rainwater,imp,basic
256268,NGA_25342,2015,-198,,
256268,NGA_25342,2015,1. piped_indoor,piped,basic
256268,NGA_25342,2015,10. tanker,imp,basic
256268,NGA_25342,2015,11. cart,imp,basic
256268,NGA_25342,2015,13. bottled,bottled,basic
256268,NGA_25342,2015,14. sachet,bottled,basic
256268,NGA_25342,2015,2. piped_yard,piped,basic
256268,NGA_25342,2015,3. piped_public,piped_imp,basic
256268,NGA_25342,2015,4. tubewell,imp,basic
256268,NGA_25342,2015,5. protected_dug_well,well_imp,well_imp
256268,NGA_25342,2015,6. unprotected_dug_well,well_unimp,well_unimp
256268,NGA_25342,2015,9. rainwater,imp,basic
256338,KEN,2014,-198,,
256338,KEN,2014,1. piped_indoor,piped,basic
256338,KEN,2014,10. tanker,imp,basic
256338,KEN,2014,11. cart,imp,basic
256338,KEN,2014,12. surface_water,surface,surface
256338,KEN,2014,13. bottled,bottled,basic
256338,KEN,2014,14. sachet,bottled,basic
256338,KEN,2014,2. piped_yard,piped,basic
256338,KEN,2014,3. piped_public,piped_imp,basic
256338,KEN,2014,4. tubewell,imp,basic
256338,KEN,2014,5. protected_dug_well,well_imp,well_imp
256338,KEN,2014,6. unprotected_dug_well,well_unimp,well_unimp
256338,KEN,2014,7. protected_spring,spring_imp,spring_imp
256338,KEN,2014,8. unprotected_spring,spring_unimp,spring_unimp
256338,KEN,2014,9. rainwater,imp,basic
256365,KEN,2015,-198,,
256365,KEN,2015,1. piped_indoor,piped,basic
256365,KEN,2015,10. tanker,imp,basic
256365,KEN,2015,11. cart,imp,basic
256365,KEN,2015,12. surface_water,surface,surface
256365,KEN,2015,13. bottled,bottled,basic
256365,KEN,2015,14. sachet,bottled,basic
256365,KEN,2015,2. piped_yard,piped,basic
256365,KEN,2015,3. piped_public,piped_imp,basic
256365,KEN,2015,4. tubewell,imp,basic
256365,KEN,2015,5. protected_dug_well,well_imp,well_imp
256365,KEN,2015,6. unprotected_dug_well,well_unimp,well_unimp
256365,KEN,2015,7. protected_spring,spring_imp,spring_imp
256365,KEN,2015,8. unprotected_spring,spring_unimp,spring_unimp
256365,KEN,2015,9. rainwater,imp,basic
256366,KEN,2015,1. piped_indoor,piped,basic
256366,KEN,2015,10. tanker,imp,basic
256366,KEN,2015,11. cart,imp,basic
256366,KEN,2015,12. surface_water,surface,surface
256366,KEN,2015,13. bottled,bottled,basic
256366,KEN,2015,2. piped_yard,piped,basic
256366,KEN,2015,3. piped_public,piped_imp,basic
256366,KEN,2015,4. tubewell,imp,basic
256366,KEN,2015,5. protected_dug_well,well_imp,well_imp
256366,KEN,2015,6. unprotected_dug_well,well_unimp,well_unimp
256366,KEN,2015,7. protected_spring,spring_imp,spring_imp
256366,KEN,2015,8. unprotected_spring,spring_unimp,spring_unimp
256366,KEN,2015,9. rainwater,imp,basic
257044,BFA,2014,1. piped_indoor,piped,basic
257044,BFA,2014,10. tanker,imp,basic
257044,BFA,2014,11. cart,imp,basic
257044,BFA,2014,12. surface_water,surface,surface
257044,BFA,2014,13. bottled,bottled,basic
257044,BFA,2014,14. sachet,bottled,basic
257044,BFA,2014,2. piped_yard,piped,basic
257044,BFA,2014,3. piped_public,piped_imp,basic
257044,BFA,2014,4. tubewell,imp,basic
257044,BFA,2014,5. protected_dug_well,well_imp,well_imp
257044,BFA,2014,6. unprotected_dug_well,well_unimp,well_unimp
257044,BFA,2014,7. protected_spring,spring_imp,spring_imp
257044,BFA,2014,8. unprotected_spring,spring_unimp,spring_unimp
257044,BFA,2014,9. rainwater,imp,basic
257045,BFA,2015,-198,,
257045,BFA,2015,1. piped_indoor,piped,basic
257045,BFA,2015,11. cart,imp,basic
257045,BFA,2015,12. surface_water,surface,surface
257045,BFA,2015,13. bottled,bottled,basic
257045,BFA,2015,14. sachet,bottled,basic
257045,BFA,2015,2. piped_yard,piped,basic
257045,BFA,2015,3. piped_public,piped_imp,basic
257045,BFA,2015,4. tubewell,imp,basic
257045,BFA,2015,5. protected_dug_well,well_imp,well_imp
257045,BFA,2015,6. unprotected_dug_well,well_unimp,well_unimp
257045,BFA,2015,7. protected_spring,spring_imp,spring_imp
257045,BFA,2015,8. unprotected_spring,spring_unimp,spring_unimp
257822,COD,2013,1. piped_indoor,piped,basic
257822,COD,2013,12. surface_water,surface,surface
257822,COD,2013,13. bottled,bottled,basic
257822,COD,2013,14. sachet,bottled,basic
257822,COD,2013,2. piped_yard,piped,basic
257822,COD,2013,3. piped_public,piped_imp,basic
257822,COD,2013,4. borehole,imp,basic
257822,COD,2013,5. protected_well,well_imp,well_imp
257822,COD,2013,6. unprotected_well,well_unimp,well_unimp
257822,COD,2013,7. protected_spring,spring_imp,spring_imp
257822,COD,2013,8. unprotected_spring,spring_unimp,spring_unimp
257822,COD,2013,9. rainwater,imp,basic
257823,COD,2014,1. piped_indoor,piped,basic
257823,COD,2014,12. surface_water,surface,surface
257823,COD,2014,13. bottled,bottled,basic
257823,COD,2014,14. sachet,bottled,basic
257823,COD,2014,2. piped_yard,piped,basic
257823,COD,2014,3. piped_public,piped_imp,basic
257823,COD,2014,4. tubewell,imp,basic
257823,COD,2014,5. protected_dug_well,well_imp,well_imp
257823,COD,2014,6. unprotected_dug_well,well_unimp,well_unimp
257823,COD,2014,7. protected_spring,spring_imp,spring_imp
257823,COD,2014,8. unprotected_spring,spring_unimp,spring_unimp
257823,COD,2014,9. rainwater,imp,basic
257826,COD,2015,1. piped_indoor,piped,basic
257826,COD,2015,13. bottled,bottled,basic
257826,COD,2015,14. sachet,bottled,basic
257826,COD,2015,2. piped_yard,piped,basic
257826,COD,2015,3. piped_public,piped_imp,basic
257826,COD,2015,4. tubewell,imp,basic
257826,COD,2015,5. protected_dug_well,well_imp,well_imp
257826,COD,2015,7. protected_spring,spring_imp,spring_imp
257826,COD,2015,8. unprotected_spring,spring_unimp,spring_unimp
257826,COD,2015,9. rainwater,imp,basic
260407,MLI,2014,autre,,
260407,MLI,2014,borne fontaine/robinet public,piped_imp,basic
260407,MLI,2014,eau du robinet dans la cour/concession,piped,basic
260407,MLI,2014,eau du robinet dans le logement,piped,basic
260407,MLI,2014,fleuve/rivière/lac/barrage/eau de pluie,surface,surface
260407,MLI,2014,forage ailleurs,imp,basic
260407,MLI,2014,forage dans la concession,imp,basic
260407,MLI,2014,manquant,,
260407,MLI,2014,puits couvert ailleurs,well_imp,well_imp
260407,MLI,2014,puits couvert dans la cour/concession,well_imp,well_imp
260407,MLI,2014,puits ouvert ailleurs,well_unimp,well_unimp
260407,MLI,2014,puits ouvert dans la cour/concession,well_unimp,well_unimp
260407,MLI,2014,robinet du voisin,piped_imp,basic
260407,MLI,2014,source aménagée,spring_imp,spring_imp
260407,MLI,2014,source non aménagée,spring_unimp,spring_unimp
264583,TKM,2015,bottled water,bottled,basic
264583,TKM,2015,cart with small tank / drum,imp,basic
264583,TKM,2015,"piped into compound, yard or plot",piped,basic
264583,TKM,2015,piped into dwelling,piped,basic
264583,TKM,2015,piped to neighbour,piped_imp,basic
264583,TKM,2015,protected spring,spring_imp,spring_imp
264583,TKM,2015,protected well,well_imp,well_imp
264583,TKM,2015,"surface water (river, stream, dam, lake, pond, canal, irrigation channel)",surface,surface
264583,TKM,2015,tanker-truck,imp,basic
264583,TKM,2015,"tube well, borehole",imp,basic
264583,TKM,2015,unprotected spring,spring_unimp,spring_unimp
264583,TKM,2015,unprotected well,well_unimp,well_unimp
264590,MEX,2015,"agua de superficie (río, arroyo, represa, lago, estanque, canal, canal de irrigación)",surface,surface
264590,MEX,2015,agua embotellada/envasada,bottled,basic
264590,MEX,2015,carreta con tanque / tambor pequeño,imp,basic
264590,MEX,2015,carro-tanque / camión cisterna,imp,basic
264590,MEX,2015,llave/grifo público,piped_imp,basic
264590,MEX,2015,manantial no protegido,spring_unimp,spring_unimp
264590,MEX,2015,manantial protegido,spring_imp,spring_imp
264590,MEX,2015,nr,,
264590,MEX,2015,otra,,
264590,MEX,2015,pozo con tubería,well_cw,well_cw
264590,MEX,2015,pozo no protegido,well_unimp,well_unimp
264590,MEX,2015,pozo protegido,well_imp,well_imp
264590,MEX,2015,recogen agua de lluvia,imp,basic
264590,MEX,2015,tubería del vecino,piped_imp,basic
264590,MEX,2015,tubería dentro de la vivienda,piped,basic
264590,MEX,2015,"tubería dentro del terreno, patio o lote",piped,basic
264910,BLZ,2015,bottled water,bottled,basic
264910,BLZ,2015,cart with small tank / drum,imp,basic
264910,BLZ,2015,other,,
264910,BLZ,2015,"piped into compound, yard or plot",piped,basic
264910,BLZ,2015,piped into dwelling,piped,basic
264910,BLZ,2015,piped to neighbour,piped_imp,basic
264910,BLZ,2015,protected spring,spring_imp,spring_imp
264910,BLZ,2015,protected well,well_imp,well_imp
264910,BLZ,2015,public pipe / standpipe,piped_imp,basic
264910,BLZ,2015,rainwater collection,imp,basic
264910,BLZ,2015,"surface water (river, stream, dam, lake, pond, canal, irrigation channel)",surface,surface
264910,BLZ,2015,tanker-truck,imp,basic
264910,BLZ,2015,"tube well, borehole, hand-pump",imp,basic
264910,BLZ,2015,unprotected spring,spring_unimp,spring_unimp
264910,BLZ,2015,unprotected well,well_unimp,well_unimp
264955,PHL,2016,dug well - protected,well_imp,well_imp
264955,PHL,2016,dug well - unprotected,well_unimp,well_unimp
264955,PHL,2016,others,,
264955,PHL,2016,piped water into dwelling,piped,basic
264955,PHL,2016,piped water into neighbor,piped_imp,basic
264955,PHL,2016,piped water into yard/plot,piped,basic
264955,PHL,2016,protected spring,spring_imp,spring_imp
264955,PHL,2016,public tap/stand pipe,piped_imp,basic
264955,PHL,2016,purified/bottled water station,bottled,basic
264955,PHL,2016,rainwater collection,imp,basic
264955,PHL,2016,river/stream/pond/lake/dam irrigation channel,surface,surface
264955,PHL,2016,tanker/truck/peddler,imp,basic
264955,PHL,2016,tube well/bore hole,imp,basic
264955,PHL,2016,unprotected spring,spring_unimp,spring_unimp
264956,IDN,2014,10:aqua/air mineral,bottled,basic
264956,IDN,2014,1:pipe water,piped_cw,basic
264956,IDN,2014,2:well water w/pump,well_cw,well_cw
264956,IDN,2014,3:well water (no pump),well_cw,well_cw
264956,IDN,2014,4:spring water,spring_cw,spring_cw
264956,IDN,2014,5:rain water,imp,basic
264956,IDN,2014,6:river or creek water,surface,surface
264956,IDN,2014,7:pond,surface,surface
264956,IDN,2014,8:watr collction basin,imp,basic
264956,IDN,2014,95:other,,
265082,PAK,2014,close well,well_imp,well_imp
265082,PAK,2014,filtration plant,imp,basic
265082,PAK,2014,hand pump,well_cw,well_cw
265082,PAK,2014,mineral water,bottled,basic
265082,PAK,2014,motorized pumping,well_cw,well_cw
265082,PAK,2014,open well,well_unimp,well_unimp
265082,PAK,2014,others,,
265082,PAK,2014,piped water,piped_cw,basic
265082,PAK,2014,river/lake/pound/stream,surface,surface
265082,PAK,2014,tanker/truck or vendor,imp,basic
265084,ZAF,2015,borehole off site/communal,imp,basic
265084,ZAF,2015,borehole on site,imp,basic
265084,ZAF,2015,dam/pool/stagnant water,surface,surface
265084,ZAF,2015,flowing water/stream/river,surface,surface
265084,ZAF,2015,neighbour's tap,piped_imp,basic
265084,ZAF,2015,other,,
265084,ZAF,2015,piped (tap) water in dwelling,piped,basic
265084,ZAF,2015,piped (tap) water on site or in yard,piped,basic
265084,ZAF,2015,public tap,piped_imp,basic
